userId,itemId,realPref,svdPref,svdPlusPlusPref,userPref,itemPref
23707,9391,3.0,-0.08619553,2.1826067,3.74,3.0
36306,5332,5.0,0.42376906,9.234971,2.0,4.5
26701,2865,5.0,3.62,3.62,3.62,4.0
39137,9743,5.0,4.698807,5.462419,3.0,4.30564
16822,8126,5.0,4.545642,5.4779534,3.760829,5.0
33273,11082,5.0,4.398353,6.0830493,4.8012376,4.3432846
30304,5799,2.0,2.204875,3.2464087,2.58,2.0
9969,10682,5.0,4.727673,6.8812256,4.0,3.5
19414,5040,4.0,3.3138905,4.7701974,3.79,3.5
37896,2560,2.0,2.7697132,4.5677285,3.3333333,1.0
27481,2505,4.0,4.2306676,8.354165,4.18,3.5
28684,8302,5.0,3.83,3.83,3.83,5.0
7849,1393,5.0,3.726569,7.5157337,3.86,4.0
291,4905,5.0,3.7410114,3.6378815,5.0,5.0
42278,3319,5.0,5.0,5.0,5.0,3.5
3996,7023,1.0,3.5125613,3.5917103,3.3973641,4.6954026
4506,8905,4.0,4.1279197,7.9375186,3.392305,5.0
41470,11487,5.0,3.5694163,4.7458515,3.706952,5.0
25835,6931,4.0,3.4400828,9.991776,3.5,3.5
40611,5499,5.0,4.6557865,11.387069,5.0,5.0
3187,3784,4.0,3.834662,5.226149,4.21,4.0
41490,431,1.0,3.4886727,3.7100868,3.32,3.0
34962,5265,4.0,3.9927883,6.7695236,4.0,3.5
40939,949,2.0,3.3702245,4.351265,3.7481046,5.0
41839,6903,4.0,3.8599854,7.0490904,3.95,4.0
10800,1555,4.0,4.164546,5.5076585,3.82,3.0
22632,7002,3.0,4.3482184,7.0048904,3.61,3.5
42022,6842,4.0,3.7374496,6.5399084,3.95,4.0
6531,3849,4.0,3.123122,6.3689985,3.22,4.0
9672,2533,1.0,1.0,1.0,1.0,3.0
10546,4917,5.0,3.8367333,6.5592456,3.38,3.5
35182,1612,4.0,4.1082244,5.077416,4.0,4.5
7792,10556,5.0,3.9247973,3.9600005,3.32,4.5
37666,2116,4.0,2.2660017,4.979893,3.82,4.5
19992,8530,3.0,2.353038,4.043211,2.74,3.5
42790,3328,5.0,4.802269,4.2673535,5.0,5.0
22465,6961,5.0,-1.6333035,3.0798728,3.96,4.5
22013,558,1.0,2.8166296,4.4143066,3.59,3.0
16255,8554,2.0,2.8922386,4.1373715,3.1,3.5
35647,1029,5.0,4.2216043,6.1302233,4.329296,5.0
27231,6423,4.0,4.0,4.0,4.0,4.0
40655,6417,4.0,4.0437675,4.090661,4.1665955,3.5
25412,6736,4.0,3.8374748,4.665049,4.4546156,3.503672
11399,3784,4.0,3.9742758,4.904001,4.04,4.0
41933,7355,4.0,3.9564033,4.6079426,4.1871624,3.560194
4708,8764,4.0,4.7552867,7.588035,4.13,4.0
33616,11321,4.0,3.9723675,4.647434,4.0,1.5197403
13315,9628,4.0,3.9657514,9.021964,3.9,4.0
16690,8635,2.0,2.4356136,0.56642586,3.43,2.5
886,5363,3.0,3.9108272,5.2601304,3.8704,2.4568088
25220,7055,4.0,3.4590292,4.4385304,3.8793766,1.0
8047,8931,5.0,3.8794677,6.133546,3.8349771,2.8084013
6156,4249,4.0,3.6426094,5.2396545,3.7793105,4.3890557
22033,11527,5.0,1.4675198,9.477856,3.72,4.0
9197,9257,2.0,2.711223,3.8240402,1.0,3.4403281
12413,6206,3.0,3.81655,6.263826,3.4952185,3.1643028
17909,5301,2.0,5.7120047,10.076868,4.0,4.0
28025,7083,5.0,4.661473,9.830881,5.0,3.5
35558,2112,5.0,3.83,3.83,3.83,3.5
6907,9164,5.0,4.3957844,5.0859423,4.264338,5.0
5947,2117,4.0,4.0751143,5.050393,4.0,4.8854547
10944,5700,5.0,4.517839,4.1364346,3.89,3.5
10231,5552,5.0,3.4160905,4.2784314,3.95,3.5
8341,11029,5.0,4.6044226,10.867143,4.75,4.0
6641,4629,4.0,4.6015067,5.064106,4.6067696,3.963976
16237,263,5.0,2.7481103,14.209988,3.4,4.5
373,2312,1.0,5.7995834,5.23873,3.29,3.5
7100,2774,4.0,3.042846,4.8589473,3.75,4.0773983
1789,3218,5.0,4.28612,5.0255795,3.71,4.5
16337,5503,2.0,3.0168025,6.2072005,3.25,3.1024888
5309,5289,3.0,3.6331098,3.5163608,3.44,4.0
12662,11505,1.0,3.6469069,4.9517684,3.6365805,4.4082446
26490,8764,5.0,4.4933,5.2417574,4.033837,4.341362
43182,10017,3.0,3.8178644,4.5393825,3.54,4.0
12781,365,4.0,3.154919,11.290638,3.5,4.0
10133,9421,3.0,3.0396056,4.6008234,3.63,3.5
5989,5750,5.0,5.0,5.0,5.0,5.0
36052,8049,4.0,5.1469355,7.934906,4.75,4.0
23669,10725,4.0,4.5,4.5,4.5,4.0
16825,1921,5.0,4.283142,7.6454234,4.0,4.0
38014,8233,5.0,3.5614154,3.334538,3.71,4.5
24560,8502,5.0,4.4946184,7.6656804,4.35,4.0
32548,10320,3.0,3.3982453,6.496972,4.5,2.1471002
28880,7132,3.0,3.7148316,6.4569025,3.55,4.0
8577,8566,5.0,4.462714,12.080515,5.0,4.5
32793,9385,5.0,4.1047683,5.191108,3.5120764,3.9900148
30990,8578,5.0,4.19554,5.706012,3.9612138,5.0
11070,7639,4.0,3.760752,6.350526,3.93,4.2808027
19158,781,5.0,4.0215287,5.5784254,3.65,4.0
20885,4520,4.0,5.00343,4.9219437,4.5,4.0
21032,2656,5.0,3.6977274,5.497307,4.09,2.0
6868,6879,5.0,4.2072206,5.079382,3.8066978,4.193166
5348,7054,5.0,4.0754905,10.85061,4.5,3.4042537
9722,4627,4.0,4.32343,5.2530766,4.195923,4.1599913
36607,7054,4.0,4.359603,9.985282,4.25,5.0
24471,183,5.0,3.3180804,8.065522,3.59,4.0
16421,11000,2.0,2.305732,3.4274538,3.89,4.0
2482,4367,2.0,2.7507706,2.6761444,3.4,3.5
19045,8403,3.0,2.0581777,3.810379,3.17,2.5
15809,763,5.0,3.541557,6.382428,3.89,3.5
12067,9299,5.0,3.4620647,5.184941,4.5265293,1.0
42388,7435,4.0,3.4987888,6.4294586,3.85,1.2513156
6013,8938,3.0,2.8700461,4.2860847,3.3201773,4.5192313
8498,5503,4.0,4.0,4.0,4.0,3.5
11838,9534,2.0,2.2798173,4.265058,3.4630854,1.0
5863,5048,5.0,4.2,4.2,4.2,4.5
21906,5120,1.0,2.5522714,5.4454513,2.14,3.5
19695,8885,4.0,4.0,4.0,4.0,2.0
38007,6536,5.0,5.0,5.0,5.0,4.0
26407,8542,4.0,5.3900657,7.7487917,4.43,3.5
12343,7966,5.0,3.782511,6.43862,3.0,5.0
26471,2003,5.0,2.8328302,6.2804775,4.22,4.0
39815,10553,5.0,4.521734,5.941928,4.480445,5.0
38403,6602,4.0,3.379383,4.166476,3.477706,3.4172676
2645,632,4.0,3.3545802,4.283218,3.4852815,4.9956174
41554,2368,3.0,3.6293213,8.0042515,3.75,3.5
1626,9859,1.0,2.7875228,10.519478,3.54,4.0
42265,1654,3.0,3.0,3.0,3.0,4.0
38000,2487,3.0,2.8,2.8,2.8,3.5
6279,9045,4.0,3.1636128,4.7045856,4.6747246,3.1222079
33140,8804,5.0,4.511978,6.1944823,4.63,4.0
14607,7250,3.0,3.7719615,5.8542457,3.71,4.0
14579,6903,5.0,3.5516915,8.359972,3.5,4.0
30219,4725,3.0,3.381532,4.604114,4.6121716,4.0
2034,11135,5.0,4.799365,6.1698036,4.26,3.8270223
6279,10384,4.0,4.051515,4.5228662,3.571152,4.1779737
5797,6687,5.0,5.2905164,8.726945,4.09,4.5
14884,11395,2.0,3.1481218,4.51784,4.7192926,3.262897
41113,933,3.0,2.8154283,5.0679107,4.071854,5.0
20691,4746,5.0,4.557992,8.993596,4.0,4.0
26290,3495,5.0,2.364897,4.6441064,3.2,3.5
21744,6205,5.0,3.8623564,8.023168,5.0,4.0
15971,10379,5.0,8.827201,4.584932,4.22,4.0
42758,5510,3.0,3.5352788,4.511487,3.3636124,3.8410494
41933,8027,4.0,3.4692926,4.6512856,3.5896537,3.9912348
28349,3252,5.0,3.5164561,6.0859666,3.39,1.0
43559,7531,3.0,3.6098542,7.551349,3.24,4.0
9204,9702,4.0,4.355607,9.789795,3.89,3.0
20218,940,5.0,4.75577,6.5799437,4.67,5.0
4221,11167,4.0,4.0337315,9.4651575,3.84,4.0
29484,5461,3.0,3.3920763,4.700736,4.0,4.266536
28478,5567,3.0,0.95334375,5.1319633,3.14,3.5
2976,7891,5.0,4.0012364,5.3700094,3.9097285,3.3375206
32871,11068,5.0,4.43,4.43,4.43,5.0
573,8723,3.0,3.5281508,5.3799877,2.889989,5.0
26720,4604,2.0,3.836021,5.3649063,4.0,2.8
32793,5551,4.0,4.240801,5.0495553,4.141855,4.0752287
31659,7340,5.0,5.0,5.0,5.0,4.0
28011,11375,4.0,4.093944,6.727078,3.71,2.0
6568,2599,4.0,3.2724319,3.8532178,3.8495126,4.0
31901,2910,4.0,4.2020545,7.2804914,3.49,4.0
39082,3923,4.0,3.2120159,4.450634,3.68,3.9822996
1113,7746,3.0,3.054276,3.2653265,2.9527934,4.948159
26095,4016,5.0,5.9038415,10.037599,3.69,4.5
6013,6332,5.0,5.983154,4.948977,3.9,4.5
41927,3562,1.0,1.1656328,4.6284857,1.17,1.6125741
33798,3554,5.0,2.6981146,5.3472986,3.4641016,3.1547005
23508,2792,2.0,3.4368503,4.645891,3.62,3.0
6628,3630,5.0,2.8035388,6.6999965,3.36,4.5
19927,9473,5.0,3.7351995,5.128412,4.0,3.5
13432,9163,2.0,2.0612943,2.080537,2.8,3.0
34468,7254,1.0,2.8469908,3.8713126,3.08,4.6546664
5240,10042,5.0,2.5791812,9.957538,3.38,4.5
8480,96,1.0,4.402012,8.10434,3.2,3.0
29536,10115,5.0,3.7729414,7.8643074,4.0,3.5
32548,4997,1.0,3.7374024,7.1810374,3.47,3.791777
35757,3365,2.0,3.4118285,4.582953,2.8042989,3.833571
6279,3695,4.0,5.436306,3.9787295,5.0,4.5
33616,6728,4.0,3.4901183,4.4092746,3.4024692,5.0
10823,5348,4.0,3.8356671,7.245524,3.44,4.0
11095,75,4.0,3.9367728,6.5881705,3.31,5.0
42501,2865,5.0,3.5601447,5.2111363,4.0505085,2.1665914
274,2865,4.0,3.9406195,7.7623425,3.8,4.0
12401,1503,2.0,3.8479316,4.7379313,4.141362,5.0
30365,9368,4.0,4.153834,6.360667,4.2731805,4.1109567
3271,3269,3.0,3.9350553,2.4135108,4.06,3.5
15707,576,5.0,3.231155,2.5452926,4.08,4.0
10238,9406,4.0,3.6932497,4.548525,3.929471,3.3136687
31128,1333,4.0,3.2376122,10.4475565,3.38,3.5
7346,6000,5.0,3.8832104,8.389252,4.11,2.4292393
34791,3254,4.0,3.4647799,5.636786,3.48,4.347177
38958,4724,4.0,3.9342244,4.6164894,4.6687126,4.396474
16466,8382,5.0,4.6644297,7.312518,4.17,3.6215334
33840,11454,3.0,4.139945,4.845523,4.0853996,4.284099
8936,235,1.0,3.0,3.0,3.0,3.0
6099,9529,5.0,3.94,3.94,3.94,4.0
40655,11115,4.0,4.2485185,4.5810156,3.7081504,4.0
26205,5850,5.0,4.1776276,4.78434,3.85,4.5
10034,11215,5.0,3.9385362,5.1243305,4.0,4.0
33952,2737,5.0,5.0,5.0,5.0,4.0
5074,1178,3.0,2.6935098,6.5799184,3.8,2.5
2976,10579,5.0,4.3053565,4.9397016,4.80245,5.0
16575,8638,4.0,3.7944891,4.130316,3.63,4.0
10747,10854,4.0,2.853875,4.3540025,3.2396371,1.0
29012,9661,5.0,4.2616906,6.8254833,3.4964564,3.9895697
18102,10783,5.0,4.2933965,4.7108765,3.7,4.0
17009,7895,2.0,3.4856582,5.484587,3.86,3.5
6899,7870,5.0,5.0,5.0,5.0,4.5
31091,11321,4.0,4.654874,8.113978,3.58,4.0
37170,1489,4.0,3.0840554,5.4473214,3.59,3.5
6279,10115,4.0,3.55409,4.464008,3.762348,4.8432226
31888,6633,5.0,3.0838146,3.9397085,2.7196348,4.6345205
21213,1239,5.0,3.0027542,3.0590713,3.2433398,5.0
6175,4677,5.0,3.2555845,8.42459,3.5,3.3111663
8848,6282,5.0,4.2316675,5.6171126,3.61,4.0
31039,3990,4.0,3.3990724,4.9556036,3.7713895,5.0
660,1449,4.0,2.9250982,6.5896406,4.0,1.0
6707,4526,5.0,3.4243915,4.6079025,3.9404478,3.4634323
43719,6128,5.0,5.0,5.0,5.0,4.5
1326,10567,4.0,3.6015015,9.097844,3.39,4.0
18694,10096,3.0,3.7743561,4.289247,3.727466,1.0
2997,11074,4.0,3.79,3.79,3.79,4.0
11458,9984,1.0,3.1943808,3.148972,3.01,2.5
41624,10137,4.0,4.8941555,3.402118,3.15,4.5
16551,2125,3.0,3.3186,3.8246763,4.08,3.0
27786,4508,5.0,3.3318071,4.269637,2.9772782,3.2670834
18318,7455,4.0,4.480775,4.143442,4.23,4.0
18036,63,5.0,4.4059687,7.411585,4.298406,4.6338377
35168,6636,4.0,3.671477,4.3769984,4.0937257,2.163633
28305,10735,4.0,3.5258298,3.2530975,3.996196,5.0
2923,511,5.0,3.8327577,5.177486,4.2828264,3.3617947
10747,10896,5.0,4.1205955,4.204216,3.41,4.5
13094,11292,5.0,4.2351494,4.8486056,4.4542294,3.9457886
12591,3210,5.0,4.2450395,7.3282723,4.17,4.0
12407,2865,4.0,3.6260376,4.844842,3.8974473,2.8848271
23895,10019,4.0,3.9394805,11.918229,4.0,4.5
8240,1932,4.0,3.0385716,2.982259,3.93,3.5
21151,837,3.0,3.987672,8.520621,4.3333335,5.0
6287,10214,5.0,4.7083826,10.02913,3.9,4.0
24753,5510,4.0,3.1443064,4.7920275,3.56,5.0
25093,11528,3.0,4.4893203,3.9862506,3.81,2.5
12765,4927,2.0,4.1627493,2.4580858,3.63,2.5
16454,10535,1.0,3.7926407,8.106292,3.88,3.5
40610,447,5.0,3.9177394,11.504727,2.92,3.5
28607,1799,5.0,4.7448053,12.587432,3.79,4.0
37752,1618,5.0,4.5,4.5,4.5,3.5
18288,8626,4.0,3.073278,4.4235134,3.6,3.5
29658,11395,4.0,4.0,4.0,4.0,4.0
5310,11098,4.0,3.8056867,4.3469653,4.3396034,3.0
6279,7570,5.0,4.104543,5.082511,4.019238,2.3333333
3926,8447,5.0,4.3597913,7.3853974,4.0,3.5
15242,908,5.0,3.5830226,11.390521,3.37,4.5
17762,10525,5.0,-2.0013683,2.59698,4.6,3.5
35494,10819,4.0,4.0418067,7.0482507,3.5,3.5
42135,10327,3.0,4.166479,8.951373,3.6,4.0
6707,832,1.0,3.6502202,4.850346,3.9622962,3.770541
10056,6887,4.0,3.679547,4.838103,3.6176615,2.150261
22190,3943,4.0,3.7913039,5.163521,3.1158419,3.0016026
40718,7329,4.0,3.6573296,7.847682,3.67,4.0
30171,6222,4.0,4.029124,4.8985686,3.612574,3.5
21341,1776,3.0,3.2196455,4.51589,3.9999492,4.4035187
40584,609,4.0,3.5,3.5,3.5,4.0
4558,4067,3.0,3.2205868,4.900195,3.85,5.0
30046,6066,1.0,3.421999,6.0604463,4.22,5.0
41115,11074,4.0,4.3782706,8.998704,3.58,4.0
18123,2367,5.0,4.0,4.0,4.0,4.0
1954,5962,4.0,3.4438848,5.70147,4.4782195,4.0
7744,8578,4.0,4.330253,6.0105586,3.8701863,2.9280055
2603,6517,5.0,4.0458655,5.3935776,3.7082872,4.825592
31324,3664,4.0,0.5879412,5.216321,3.0,3.5
16248,9325,5.0,-3.7426152,3.0036006,3.09,5.0
14173,6636,5.0,3.850881,11.609454,3.0,4.0
3601,8744,2.0,1.5,1.5,1.5,4.0
8626,9970,4.0,3.6430163,7.9964137,4.1,4.0
25879,2012,4.0,4.967681,5.448451,4.12,5.0
11884,7558,4.0,3.6078732,3.8901258,3.735077,4.392267
26286,5265,5.0,3.0441322,5.2574863,3.3,4.0
5361,108,3.0,3.5501232,5.478284,3.9955108,3.754855
38327,1411,2.0,3.7976298,3.9668047,3.61,3.5
36730,10516,4.0,3.62,3.62,3.62,3.5
2585,8055,4.0,3.9261217,5.0515666,4.45,3.0
5737,570,3.0,2.944238,4.0550737,3.78,3.0
4591,1616,2.0,2.6596367,2.6472409,2.8397331,3.5
21040,3648,5.0,2.3724027,5.546827,3.86,4.0
41524,2993,5.0,3.4,3.4,3.4,4.0
17556,579,1.0,3.186382,6.3982673,4.03,3.5
30174,1126,5.0,3.546029,7.717428,3.71,4.0
11399,293,2.0,4.1212435,4.6204724,4.08392,4.5638466
37240,4334,1.0,2.1584728,4.290071,4.24,2.5
9503,199,5.0,1.1207477,9.059011,3.52,4.5
16610,5649,5.0,4.5485563,5.079464,3.98,4.0
30106,10608,5.0,3.67,3.67,3.67,4.5
16705,7496,4.0,3.4192667,6.7440925,3.4,3.5
31034,6200,3.0,2.8845844,4.556357,3.26,4.5
12252,7435,3.0,4.1334105,6.9386563,3.781533,3.9937062
17779,2948,3.0,3.1344965,5.184089,3.7309177,1.0
38428,1434,5.0,4.2036304,5.934276,4.2,4.0
1789,8770,4.0,3.058314,4.1424227,3.71,3.5
43783,7311,1.0,2.97839,4.19313,3.6,3.6666667
316,895,4.0,3.7880008,3.3556125,3.82,4.0
14313,493,2.0,4.092348,4.4563217,4.19,3.5
35850,10616,4.0,3.8260891,5.3783054,3.317742,3.2847853
16138,9645,5.0,4.3257723,5.25238,3.86,4.0
43430,6414,3.0,4.0,4.0,4.0,3.0
8749,2706,2.0,1.2207129,11.086862,1.75,3.5
27275,3483,5.0,6.9541197,4.578263,5.0,4.0
18127,3497,4.0,4.0,4.0,4.0,4.5
39179,10996,5.0,5.3093104,6.803141,4.48,5.0
19258,3694,5.0,5.1216817,7.2686567,3.35,4.5
31203,1105,5.0,3.2235653,9.0736885,2.6,4.5
5309,11156,4.0,2.8405252,3.5999832,2.9281757,3.8537302
37518,10326,4.0,2.959466,3.9816008,3.643401,3.434558
547,2399,3.0,3.1971302,5.045948,3.22,3.5
37045,7925,5.0,5.0,5.0,5.0,4.5
16575,10899,5.0,3.7911422,4.7332006,3.7550344,5.0
2225,7785,4.0,4.618761,5.657957,3.9,4.0
43161,4118,4.0,3.5855057,4.563814,4.1,4.0
32319,2910,5.0,4.2185574,6.2589674,4.1,4.6747875
11708,3123,4.0,4.4649324,10.339976,4.2,4.0
13931,7156,3.0,3.0636694,4.050103,4.07,3.2933013
4754,4574,1.0,2.4975173,3.152119,3.381095,2.8981414
17926,837,4.0,3.862643,13.060494,2.75,4.0
36043,9519,4.0,4.33,4.33,4.33,4.5
11439,4717,4.0,4.0401464,6.9847836,4.660009,2.3835273
4938,891,5.0,3.9004598,4.8484225,4.29,2.5
33178,1741,5.0,4.2267604,8.076194,4.3,4.5520277
12343,8899,3.0,3.6234558,7.9029465,3.93,4.97231
29492,10764,4.0,3.31,3.31,3.31,4.0
14655,5981,2.0,2.958368,4.4813395,3.161242,3.0164585
38550,4301,4.0,4.004699,7.3164716,3.6666667,4.352871
17958,3239,5.0,1.7728809,7.548659,4.4,4.5
41737,6887,5.0,3.851837,6.787665,4.0,3.794787
33882,5499,5.0,3.4658701,4.931491,4.168942,3.5727754
23112,8905,5.0,4.260368,9.159358,4.08,4.3628
37872,9362,4.0,0.715641,2.651078,3.79,3.0
12765,4438,2.0,3.042016,3.7964287,3.0129435,4.2925463
13432,10505,2.0,3.1078672,4.55016,2.8,4.5
21379,5499,3.0,3.876352,6.3636684,4.039351,3.6957672
32312,11303,4.0,4.0885496,6.1427593,3.33,5.0
19323,9534,2.0,2.9968953,12.510952,3.31,3.0
16009,10914,4.0,2.2808502,3.9133065,2.5,3.5
2970,7340,3.0,3.6233869,7.0267143,3.6666667,2.262573
2761,9266,5.0,4.642102,7.6262183,4.38,4.5
6707,3526,3.0,3.139816,4.543451,3.5580854,4.278966
34238,10687,4.0,4.0,4.0,4.0,3.5
7361,6683,4.0,3.9314651,6.064001,4.0,4.0
30401,3149,2.0,3.2937376,4.1875896,3.9,3.0
31161,10687,2.0,3.5092363,5.0157065,4.1867914,1.0
24820,9909,5.0,4.157708,8.456391,4.07,3.5
25615,4598,3.0,3.3290472,8.293815,3.67,5.0
18966,75,4.0,3.3498728,4.744524,3.53,3.4
4834,760,1.0,1.0,1.0,1.0,3.0
29365,6350,2.0,2.0,2.0,2.0,3.5
19242,982,1.0,3.2278588,4.7026253,2.0,3.0
12627,7120,4.0,4.3471136,7.139592,4.33,4.0
41840,3105,4.0,4.785347,7.492867,3.25,3.5
15531,5279,4.0,3.2367246,4.5371075,3.3405638,3.4649484
10563,7492,2.0,4.156777,4.8990946,4.04,4.0
19808,4178,5.0,3.223598,6.6044064,3.71,5.0
6907,2859,5.0,5.364915,5.4654455,5.0,4.5
3041,5923,4.0,3.729448,4.1436915,3.610542,5.0
29778,4228,3.0,4.06,4.06,4.06,2.5
15917,6685,5.0,5.2269154,4.9951234,5.0,5.0
19620,7876,5.0,4.4519987,4.936536,3.67,5.0
9240,2127,5.0,3.599912,5.2487836,3.6291885,3.3845317
25822,2706,3.0,2.523125,6.22892,3.1110902,3.8319554
40939,3228,2.0,2.727806,3.6203904,2.9461393,3.4458175
11694,11137,3.0,3.8747218,6.79477,4.27,4.0
32223,10766,5.0,5.7987027,3.1081028,4.17,3.5
41748,4724,3.0,3.8429139,6.5311556,3.9,4.0
40332,6352,3.0,3.0693889,5.56429,3.24,3.177426
17480,5580,2.0,3.81,3.81,3.81,2.5
11968,6932,5.0,4.500465,5.3543706,4.7107515,5.0
20493,5048,5.0,5.589285,11.831692,5.0,5.0
23077,6997,2.0,3.6384032,4.1835904,3.704637,1.4102592
37240,6365,5.0,3.7823205,4.8387184,4.24,5.0
23700,4017,4.0,2.6667478,8.213579,3.75,3.5
35004,4813,4.0,3.78786,4.9682736,3.42,4.6666665
13296,8987,4.0,4.0,4.0,4.0,4.0
26960,7054,3.0,4.5036955,7.88659,4.0,4.6957965
20540,8023,5.0,5.513139,6.2933965,4.19,5.0
38075,7045,5.0,3.4107933,4.5536056,2.33,3.5
38248,10458,4.0,3.7641366,3.8839786,3.71,3.5
36036,3728,5.0,4.0,4.0,4.0,2.5
2999,10923,3.0,3.3334944,4.064877,3.5946176,4.619818
5133,3088,2.0,3.6455393,5.6938944,1.5,1.160462
3971,4105,3.0,3.0419402,3.9897945,3.8829734,1.8144678
38634,5423,4.0,3.4249384,3.9199507,3.421135,5.0
43340,3478,5.0,2.8092685,2.461718,3.69,5.0
28305,7440,4.0,3.7906063,5.0965424,3.191762,5.0
22756,4639,4.0,4.0,4.0,4.0,3.5
34769,10577,3.0,3.2116632,4.4445267,3.020519,3.6526825
12684,8873,5.0,4.4487853,6.9874897,4.62,3.5
1113,6423,3.0,3.7764115,3.730381,3.7523699,3.3930786
29171,10928,1.0,3.051126,4.9732018,3.3439445,5.0
24301,8104,5.0,3.530478,4.441089,3.478987,4.101833
30250,6337,3.0,3.4861825,5.1194973,3.77,3.5
8179,10608,5.0,1.0143994,12.755555,2.9,4.5
8166,2314,4.0,4.662581,8.053805,4.38,4.0
37092,9090,5.0,2.5754857,6.039737,4.33,3.5
34956,5049,5.0,3.9875546,5.7387714,4.2578735,1.0
7416,2147,4.0,3.6709507,5.960896,3.46,4.0
41642,9694,4.0,4.7794743,5.4483156,4.5,4.5
26777,9401,3.0,3.65,3.65,3.65,2.5
39849,5226,5.0,3.1944711,6.3311367,3.75,2.308565
23098,5717,4.0,1.3413724,5.3702526,3.71,3.5
10567,9923,4.0,3.784456,4.689375,2.4717834,3.3917456
34791,7054,5.0,3.5080917,5.9216566,4.2439446,1.0
29711,2560,2.0,3.3457022,3.9537988,3.8058753,4.23026
26371,4900,5.0,4.0247936,7.353084,3.8,4.5
3202,7037,5.0,5.284117,5.4145145,4.17,4.5
7634,10327,4.0,3.9154065,5.241515,4.1307178,2.3550215
6907,6879,5.0,4.7426395,5.1563673,4.4717474,4.25407
41261,2513,3.0,2.491229,4.733053,3.26,3.0
26786,6734,4.0,-3.2797463,2.6583164,3.61,3.5
33042,1503,3.0,3.5643554,6.5203557,3.36,5.0
28266,9484,5.0,5.0,5.0,5.0,4.0
37229,2993,5.0,3.75,3.75,3.75,4.0
29910,7365,5.0,3.699976,3.7628095,4.04,4.0
30967,10199,2.0,2.0,2.0,2.0,4.0
12389,5424,5.0,-3.236639,5.462074,5.0,3.5
16903,1660,4.0,3.5199585,7.61683,3.62,1.0
42751,10957,5.0,3.5239673,4.6460114,3.3964746,3.9374974
28047,5357,4.0,4.0,4.0,4.0,3.0
27879,11399,4.0,3.2708538,6.49883,3.63,5.0
6932,7118,5.0,4.992395,7.901181,4.07,4.5
39225,6240,2.0,4.8725395,3.4494627,1.56,2.5
609,3445,1.0,2.1327906,8.07081,3.0,3.5
37955,1937,5.0,4.578239,5.734894,4.88,5.0
33640,3266,4.0,4.464477,6.1727695,4.8179092,4.7597485
12644,9661,5.0,4.2611284,6.149786,3.3553104,4.6715617
1128,1680,3.0,3.5154226,3.7687361,3.6389678,1.5
17718,6066,1.0,3.1246448,4.035777,3.5226045,4.819695
41464,10199,5.0,3.94643,11.64607,4.0,4.0
15047,9010,5.0,4.867448,10.1491585,3.17,4.0
