userId,itemId,realPref,svdPref,svdPlusPlusPref,userPref,itemPref
41933,7355,4.0,3.9033425,4.5253553,4.1871624,3.560194
4708,8764,4.0,4.8007913,7.282523,-2.0,4.0
33616,11321,4.0,3.9494767,4.9827785,4.0,1.5197403
13315,9628,4.0,3.8645103,9.128547,-2.0,-2.0
16690,8635,2.0,2.5505967,0.42272946,-2.0,-2.0
886,5363,3.0,3.974126,5.4686584,3.8704,2.4568088
25220,7055,4.0,3.4827778,4.407633,3.8793766,1.0
8047,8931,5.0,4.0190706,6.3211937,3.8349771,2.8084013
6156,4249,4.0,3.6042836,5.1205664,3.7793105,4.3890557
22033,11527,5.0,3.5527728,9.562439,-2.0,-2.0
9197,9257,2.0,2.7411773,3.6053374,1.0,3.4403281
12413,6206,3.0,3.8310785,5.79816,3.4952185,3.1643028
17909,5301,2.0,5.7080865,9.993216,-2.0,-2.0
28025,7083,5.0,4.6618667,9.738634,-2.0,-2.0
35558,2112,5.0,-1.0,-1.0,-1.0,-1.0
6907,9164,5.0,4.374472,5.496031,4.264338,5.0
5947,2117,4.0,3.691899,5.280436,4.0,4.8854547
10944,5700,5.0,4.309292,4.149382,-2.0,-2.0
10231,5552,5.0,3.1133235,4.3741226,-2.0,-2.0
8341,11029,5.0,4.5993986,11.37637,-2.0,-2.0
6641,4629,4.0,4.5400257,4.874444,4.6067696,3.963976
16237,263,5.0,2.8125403,14.260992,-2.0,-2.0
373,2312,1.0,6.2332377,5.252837,-2.0,-2.0
7100,2774,4.0,3.0210364,4.723972,-2.0,4.0773983
1789,3218,5.0,4.2696376,4.574891,-2.0,-2.0
16337,5503,2.0,2.6989293,6.227347,-2.0,3.1024888
5309,5289,3.0,3.5368495,3.7501566,-2.0,-2.0
12662,11505,1.0,3.5653183,5.3353457,3.6365805,4.4082446
26490,8764,5.0,4.496428,5.14494,4.033837,4.341362
43182,10017,3.0,4.0272136,4.71352,-2.0,4.0
12781,365,4.0,3.2314677,10.956691,-2.0,-2.0
10133,9421,3.0,3.0325086,4.477895,-2.0,-2.0
5989,5750,5.0,-1.0,-1.0,-1.0,-1.0
36052,8049,4.0,4.9726706,7.88159,-2.0,-2.0
23669,10725,4.0,-1.0,-1.0,-1.0,-1.0
16825,1921,5.0,4.3718414,7.4799376,-2.0,-2.0
38014,8233,5.0,2.5139463,3.0977154,-2.0,-2.0
24560,8502,5.0,4.395099,7.4030333,-2.0,-2.0
32548,10320,3.0,3.409334,6.435756,4.5,2.1471002
28880,7132,3.0,3.82041,6.2577243,-2.0,-2.0
8577,8566,5.0,4.325446,12.1440325,-2.0,-2.0
32793,9385,5.0,4.1498733,4.8479843,3.5120764,3.9900148
30990,8578,5.0,4.2781196,5.9209175,3.9612138,5.0
11070,7639,4.0,3.8079164,6.346654,-2.0,4.2808027
19158,781,5.0,3.8428597,5.718955,-2.0,-2.0
20885,4520,4.0,3.7579126,5.040829,-2.0,-2.0
21032,2656,5.0,3.6174881,5.318675,-2.0,2.0
6868,6879,5.0,3.6513433,5.273241,3.8066978,4.193166
5348,7054,5.0,4.3862343,10.945334,-2.0,3.4042537
9722,4627,4.0,4.3219724,5.1541214,4.195923,4.1599913
36607,7054,4.0,4.9420404,10.07006,-2.0,5.0
24471,183,5.0,4.2436376,8.31141,-2.0,-2.0
16421,11000,2.0,3.7430353,3.4361682,-2.0,-2.0
2482,4367,2.0,3.3529718,2.620174,-2.0,-2.0
19045,8403,3.0,1.834751,3.7429364,-2.0,-2.0
15809,763,5.0,3.594405,6.2709756,-2.0,-2.0
12067,9299,5.0,3.4395645,5.314872,4.5265293,1.0
42388,7435,4.0,3.2705412,6.3518777,-2.0,1.2513156
6013,8938,3.0,3.1930478,4.405225,3.3201773,4.5192313
8498,5503,4.0,-1.0,-1.0,-1.0,-1.0
11838,9534,2.0,2.284418,3.8685486,3.4630854,1.0
5863,5048,5.0,-1.0,-1.0,-1.0,-1.0
21906,5120,1.0,2.4621673,5.3970356,-2.0,-2.0
19695,8885,4.0,-1.0,-1.0,-1.0,-1.0
38007,6536,5.0,-1.0,-1.0,-1.0,-1.0
26407,8542,4.0,4.9002814,7.637919,-2.0,-2.0
12343,7966,5.0,3.826239,6.493426,3.0,5.0
26471,2003,5.0,5.865411,6.057378,-2.0,-2.0
39815,10553,5.0,4.515789,6.129857,4.480445,5.0
38403,6602,4.0,3.3477876,4.2171135,3.477706,3.4172676
2645,632,4.0,3.365331,4.001017,3.4852815,4.9956174
41554,2368,3.0,3.5174065,8.189853,-2.0,-2.0
1626,9859,1.0,2.7905324,10.245168,-2.0,-2.0
42265,1654,3.0,-1.0,-1.0,-1.0,-1.0
38000,2487,3.0,-1.0,-1.0,-1.0,-1.0
6279,9045,4.0,2.5455353,4.4608083,4.6747246,3.1222079
33140,8804,5.0,5.5794573,6.345121,-2.0,-2.0
14607,7250,3.0,4.108904,5.53455,-2.0,-2.0
14579,6903,5.0,3.6090376,8.635555,-2.0,4.0
30219,4725,3.0,3.5104468,4.6588726,4.6121716,4.0
2034,11135,5.0,4.7500153,6.2895203,-2.0,3.8270223
6279,10384,4.0,4.1090927,4.161017,3.571152,4.1779737
5797,6687,5.0,5.4173417,8.869175,-2.0,-2.0
14884,11395,2.0,3.096792,4.5592155,4.7192926,3.262897
41113,933,3.0,2.900708,5.580438,4.071854,5.0
20691,4746,5.0,4.442965,9.144962,-2.0,-2.0
26290,3495,5.0,3.3019087,4.665213,-2.0,-2.0
21744,6205,5.0,4.5391126,8.184391,-2.0,-2.0
15971,10379,5.0,-1.1917719,4.799418,-2.0,-2.0
42758,5510,3.0,3.5352411,4.6775064,3.3636124,3.8410494
41933,8027,4.0,3.5418048,4.562857,3.5896537,3.9912348
28349,3252,5.0,3.2514663,6.034428,-2.0,1.0
43559,7531,3.0,3.8538954,7.7526307,-2.0,-2.0
9204,9702,4.0,4.676605,9.772206,-2.0,3.0
20218,940,5.0,5.113581,6.566262,-2.0,-2.0
4221,11167,4.0,4.0123296,8.8839,-2.0,4.0
29484,5461,3.0,3.3137608,4.755716,4.0,4.266536
28478,5567,3.0,1.5412116,5.182251,-2.0,-2.0
2976,7891,5.0,4.0436344,5.4523635,3.9097285,3.3375206
32871,11068,5.0,-1.0,-1.0,-1.0,-1.0
573,8723,3.0,3.4772296,5.4825187,2.889989,5.0
26720,4604,2.0,2.9467177,5.206599,4.0,2.8
32793,5551,4.0,4.259708,4.664407,4.141855,4.0752287
31659,7340,5.0,-1.0,-1.0,-1.0,-1.0
28011,11375,4.0,3.9532826,6.7539153,-2.0,2.0
6568,2599,4.0,3.5532107,3.6808753,3.8495126,4.0
31901,2910,4.0,4.2442937,7.326197,-2.0,4.0
39082,3923,4.0,3.2029727,4.266391,-2.0,3.9822996
1113,7746,3.0,2.903389,3.7131917,2.9527934,4.948159
26095,4016,5.0,5.4209676,9.999806,-2.0,-2.0
6013,6332,5.0,6.189388,4.946667,-2.0,-2.0
41927,3562,1.0,1.2960324,4.791017,-2.0,1.6125741
33798,3554,5.0,3.00626,5.318193,3.4641016,3.1547005
23508,2792,2.0,4.2572875,4.90028,-2.0,3.0
6628,3630,5.0,1.5790454,6.7709394,-2.0,-2.0
19927,9473,5.0,3.5625913,5.200964,4.0,3.5
13432,9163,2.0,2.2456264,2.0930862,-2.0,-2.0
34468,7254,1.0,2.4223316,3.9412353,-2.0,4.6546664
5240,10042,5.0,3.1007454,10.149901,-2.0,-2.0
8480,96,1.0,4.892618,8.440207,-2.0,-2.0
29536,10115,5.0,4.630506,7.799881,-2.0,-2.0
32548,4997,1.0,3.77864,7.3523874,-2.0,3.791777
35757,3365,2.0,3.3968556,4.3229427,2.8042989,3.833571
6279,3695,4.0,5.435378,3.8382306,5.0,-2.0
33616,6728,4.0,3.47763,4.6378155,3.4024692,5.0
10823,5348,4.0,3.612206,7.083588,-2.0,4.0
11095,75,4.0,3.2238698,6.6276855,-2.0,5.0
42501,2865,5.0,3.6131885,5.2723246,4.0505085,2.1665914
274,2865,4.0,3.7370892,7.851523,-2.0,4.0
12401,1503,2.0,3.6522079,5.2199483,4.141362,5.0
30365,9368,4.0,3.419478,6.475597,4.2731805,4.1109567
3271,3269,3.0,2.5326295,2.3102813,-2.0,-2.0
15707,576,5.0,3.1832392,2.5604064,-2.0,-2.0
10238,9406,4.0,3.6914134,4.764266,3.929471,3.3136687
31128,1333,4.0,3.297736,10.65256,-2.0,-2.0
7346,6000,5.0,3.8586252,8.165839,-2.0,2.4292393
34791,3254,4.0,3.4263363,5.726864,-2.0,4.347177
38958,4724,4.0,3.8704357,4.9693947,4.6687126,4.396474
16466,8382,5.0,4.252081,7.255748,-2.0,3.6215334
33840,11454,3.0,4.2032304,4.538343,4.0853996,4.284099
8936,235,1.0,-1.0,-1.0,-1.0,-1.0
6099,9529,5.0,-1.0,-1.0,-1.0,-1.0
40655,11115,4.0,4.1316204,4.7003207,3.7081504,-2.0
26205,5850,5.0,4.140746,4.8214426,-2.0,-2.0
10034,11215,5.0,3.9234884,5.6686716,-2.0,-2.0
33952,2737,5.0,-1.0,-1.0,-1.0,-1.0
5074,1178,3.0,3.1730604,6.5790434,-2.0,-2.0
2976,10579,5.0,4.3666925,5.086398,4.80245,5.0
16575,8638,4.0,3.580955,4.214232,-2.0,-2.0
10747,10854,4.0,2.731335,4.4049015,3.2396371,1.0
29012,9661,5.0,4.2734227,6.7046776,3.4964564,3.9895697
18102,10783,5.0,4.3205605,4.862714,-2.0,-2.0
17009,7895,2.0,3.0703216,5.3839893,-2.0,-2.0
6899,7870,5.0,-1.0,-1.0,-1.0,-1.0
31091,11321,4.0,4.709525,8.050991,-2.0,-2.0
37170,1489,4.0,2.9593344,5.2558165,-2.0,-2.0
6279,10115,4.0,3.5243351,4.2224374,3.762348,4.8432226
31888,6633,5.0,3.1129866,3.9423537,2.7196348,4.6345205
21213,1239,5.0,2.8619719,3.2596924,3.2433398,5.0
6175,4677,5.0,3.7388363,8.202575,3.5,3.3111663
8848,6282,5.0,4.4191866,5.8075004,-2.0,-2.0
31039,3990,4.0,3.4096875,4.947408,3.7713895,5.0
660,1449,4.0,3.2117033,7.0921125,4.0,1.0
6707,4526,5.0,3.5047152,4.4598074,3.9404478,3.4634323
43719,6128,5.0,-1.0,-1.0,-1.0,-1.0
1326,10567,4.0,3.5066304,9.015854,-2.0,-2.0
18694,10096,3.0,3.609034,4.6923404,3.727466,1.0
2997,11074,4.0,-1.0,-1.0,-1.0,-1.0
11458,9984,1.0,4.0644536,3.1782086,-2.0,-2.0
41624,10137,4.0,4.97658,3.4484134,-2.0,-2.0
16551,2125,3.0,3.2658284,3.8518615,-2.0,-2.0
27786,4508,5.0,3.3251112,4.3285675,2.9772782,3.2670834
18318,7455,4.0,4.7561836,4.1616874,-2.0,-2.0
18036,63,5.0,4.5750575,7.716935,4.298406,4.6338377
35168,6636,4.0,3.6591141,4.6863604,4.0937257,2.163633
28305,10735,4.0,3.3088338,3.2232525,3.996196,5.0
2923,511,5.0,4.044969,4.896863,4.2828264,3.3617947
10747,10896,5.0,4.554082,4.1614656,-2.0,-2.0
13094,11292,5.0,3.914831,4.6488347,4.4542294,3.9457886
12591,3210,5.0,4.077815,7.5065265,-2.0,-2.0
12407,2865,4.0,3.6419222,4.9895267,3.8974473,2.8848271
23895,10019,4.0,6.0515914,11.550745,-2.0,-2.0
8240,1932,4.0,2.791191,2.9334316,-2.0,-2.0
21151,837,3.0,3.0065608,8.661848,4.3333335,5.0
6287,10214,5.0,4.8233824,9.956423,-2.0,-2.0
24753,5510,4.0,3.0731616,4.914343,-2.0,5.0
25093,11528,3.0,-0.55072457,4.0541086,-2.0,-2.0
12765,4927,2.0,3.1149483,2.4692976,-2.0,-2.0
16454,10535,1.0,3.9199126,8.183997,-2.0,-2.0
40610,447,5.0,3.7823265,11.732378,-2.0,-2.0
28607,1799,5.0,4.6373706,12.482759,-2.0,-2.0
37752,1618,5.0,-1.0,-1.0,-1.0,-1.0
18288,8626,4.0,3.2461786,4.618179,-2.0,-2.0
29658,11395,4.0,-1.0,-1.0,-1.0,-1.0
5310,11098,4.0,3.7540088,4.573891,4.3396034,3.0
6279,7570,5.0,4.1102624,4.802313,4.019238,2.3333333
3926,8447,5.0,4.318449,7.1512146,-2.0,-2.0
15242,908,5.0,3.819694,11.246905,-2.0,-2.0
17762,10525,5.0,0.13524154,2.567645,-2.0,-2.0
35494,10819,4.0,3.4265192,7.056351,3.5,-2.0
42135,10327,3.0,4.2722144,8.464236,-2.0,-2.0
6707,832,1.0,3.6167898,4.745314,3.9622962,3.770541
10056,6887,4.0,3.645571,4.5294166,3.6176615,2.150261
22190,3943,4.0,3.6170437,5.230352,3.1158419,3.0016026
40718,7329,4.0,4.096283,7.9189897,-2.0,4.0
30171,6222,4.0,4.0413218,4.8310494,3.612574,-2.0
21341,1776,3.0,3.3334496,4.3977675,3.9999492,4.4035187
40584,609,4.0,-1.0,-1.0,-1.0,-1.0
4558,4067,3.0,3.4714692,4.9401283,-2.0,5.0
30046,6066,1.0,3.4227238,6.0289545,-2.0,5.0
41115,11074,4.0,3.8004496,8.7103615,-2.0,4.0
18123,2367,5.0,-1.0,-1.0,-1.0,-1.0
1954,5962,4.0,3.42488,5.4018826,4.4782195,-2.0
7744,8578,4.0,4.3634033,5.75386,3.8701863,2.9280055
2603,6517,5.0,4.305307,5.415051,3.7082872,4.825592
31324,3664,4.0,1.6714607,5.1461973,-2.0,-2.0
16248,9325,5.0,5.1877255,3.1180506,-2.0,-2.0
14173,6636,5.0,3.9085445,11.382482,-2.0,-2.0
3601,8744,2.0,-1.0,-1.0,-1.0,-1.0
8626,9970,4.0,3.7935708,7.90741,-2.0,4.0
25879,2012,4.0,5.0334706,5.3983164,-2.0,-2.0
11884,7558,4.0,3.4254677,4.260132,3.735077,4.392267
26286,5265,5.0,3.045286,5.206877,-2.0,4.0
5361,108,3.0,3.5933917,5.597044,3.9955108,3.754855
38327,1411,2.0,3.8008566,4.07093,-2.0,-2.0
36730,10516,4.0,-1.0,-1.0,-1.0,-1.0
2585,8055,4.0,3.9962165,5.027445,-2.0,-2.0
5737,570,3.0,3.0958056,4.11568,-2.0,-2.0
4591,1616,2.0,2.5470166,2.4620879,2.8397331,-2.0
21040,3648,5.0,4.0564556,5.6893353,-2.0,-2.0
41524,2993,5.0,-1.0,-1.0,-1.0,-1.0
17556,579,1.0,3.3395386,6.6145506,-2.0,-2.0
30174,1126,5.0,3.6885703,7.777982,-2.0,4.0
11399,293,2.0,4.1977983,5.068948,4.08392,4.5638466
37240,4334,1.0,3.795745,4.2016993,-2.0,-2.0
9503,199,5.0,1.1299719,9.442017,-2.0,-2.0
16610,5649,5.0,4.657589,5.1681914,-2.0,-2.0
30106,10608,5.0,-1.0,-1.0,-1.0,-1.0
16705,7496,4.0,2.0665364,6.773226,-2.0,-2.0
31034,6200,3.0,3.7582407,4.7909675,-2.0,-2.0
12252,7435,3.0,4.136476,6.8665156,3.781533,3.9937062
17779,2948,3.0,3.205753,4.9988203,3.7309177,1.0
38428,1434,5.0,4.3784447,5.718592,-2.0,-2.0
1789,8770,4.0,2.9808733,3.873935,-2.0,-2.0
43783,7311,1.0,2.980192,4.2998357,-2.0,3.6666667
316,895,4.0,3.850091,3.4754174,-2.0,-2.0
14313,493,2.0,3.4134982,4.517885,-2.0,-2.0
35850,10616,4.0,3.8421667,5.5497293,3.317742,3.2847853
16138,9645,5.0,4.0392094,5.2117176,-2.0,4.0
43430,6414,3.0,-1.0,-1.0,-1.0,-1.0
8749,2706,2.0,1.1897084,10.774609,-2.0,-2.0
27275,3483,5.0,6.6121187,4.5292664,-2.0,-2.0
18127,3497,4.0,-1.0,-1.0,-1.0,-1.0
39179,10996,5.0,5.345149,6.8408103,-2.0,5.0
19258,3694,5.0,3.0266383,7.3792515,-2.0,-2.0
31203,1105,5.0,3.0329866,9.005813,-2.0,-2.0
5309,11156,4.0,2.843024,3.5051777,2.9281757,3.8537302
37518,10326,4.0,3.1291447,4.010076,3.643401,3.434558
547,2399,3.0,3.694538,5.0996833,-2.0,-2.0
37045,7925,5.0,-1.0,-1.0,-1.0,-1.0
16575,10899,5.0,3.230895,4.841888,3.7550344,5.0
2225,7785,4.0,5.4776583,5.8387275,-2.0,-2.0
43161,4118,4.0,3.1439102,4.492694,-2.0,-2.0
32319,2910,5.0,4.194384,6.1688876,-2.0,4.6747875
11708,3123,4.0,4.4058757,10.359716,-2.0,-2.0
13931,7156,3.0,2.9623432,4.318762,-2.0,3.2933013
4754,4574,1.0,2.4060566,3.16283,3.381095,2.8981414
17926,837,4.0,3.6870005,13.069112,-2.0,-2.0
36043,9519,4.0,-1.0,-1.0,-1.0,-1.0
11439,4717,4.0,3.7697508,7.1388636,4.660009,2.3835273
4938,891,5.0,4.157169,4.866874,-2.0,-2.0
33178,1741,5.0,4.3972273,7.9024243,-2.0,4.5520277
12343,8899,3.0,3.6370509,7.8433013,-2.0,4.97231
29492,10764,4.0,-1.0,-1.0,-1.0,-1.0
14655,5981,2.0,2.9828389,4.192758,3.161242,3.0164585
38550,4301,4.0,4.0740595,7.2663145,3.6666667,4.352871
17958,3239,5.0,2.6261866,7.580622,-2.0,-2.0
41737,6887,5.0,3.804162,6.7529197,-2.0,3.794787
33882,5499,5.0,3.4686952,5.02458,4.168942,3.5727754
23112,8905,5.0,4.074613,9.089961,-2.0,4.3628
37872,9362,4.0,0.5995109,2.578831,-2.0,-2.0
12765,4438,2.0,3.0314248,3.7126453,3.0129435,4.2925463
13432,10505,2.0,3.096353,4.5326695,-2.0,-2.0
21379,5499,3.0,3.8875124,6.974529,4.039351,3.6957672
32312,11303,4.0,3.7704167,6.1779575,-2.0,5.0
19323,9534,2.0,3.013068,13.561695,-2.0,-2.0
16009,10914,4.0,2.8490536,4.0293,-2.0,-2.0
2970,7340,3.0,3.726663,7.1365805,3.6666667,2.262573
2761,9266,5.0,4.6583557,7.927546,-2.0,-2.0
6707,3526,3.0,3.1838717,4.457154,3.5580854,4.278966
34238,10687,4.0,-1.0,-1.0,-1.0,-1.0
7361,6683,4.0,3.9645994,6.361732,4.0,4.0
30401,3149,2.0,3.4073796,4.1698284,-2.0,-2.0
31161,10687,2.0,3.595892,5.111954,4.1867914,1.0
24820,9909,5.0,4.2268467,8.568194,-2.0,-2.0
25615,4598,3.0,3.466123,8.601093,-2.0,5.0
18966,75,4.0,3.362331,4.7984257,-2.0,3.4
4834,760,1.0,-1.0,-1.0,-1.0,-1.0
29365,6350,2.0,-1.0,-1.0,-1.0,-1.0
19242,982,1.0,2.6970532,4.7294707,-2.0,-2.0
12627,7120,4.0,4.496644,7.1233225,-2.0,-2.0
41840,3105,4.0,2.0941937,7.3696847,-2.0,-2.0
15531,5279,4.0,3.259521,4.654676,3.3405638,3.4649484
10563,7492,2.0,4.049613,4.869111,-2.0,-2.0
19808,4178,5.0,3.6845627,6.525754,-2.0,-2.0
6907,2859,5.0,5.3358984,5.9122953,5.0,-2.0
3041,5923,4.0,3.417153,4.35729,3.610542,5.0
29778,4228,3.0,-1.0,-1.0,-1.0,-1.0
15917,6685,5.0,5.00684,4.8896427,5.0,-2.0
19620,7876,5.0,4.9425573,4.8350725,-2.0,-2.0
9240,2127,5.0,2.0146825,5.3252077,3.6291885,3.3845317
25822,2706,3.0,2.5761216,6.1597376,3.1110902,3.8319554
40939,3228,2.0,2.7869356,3.6180096,2.9461393,3.4458175
11694,11137,3.0,4.2025623,7.0704923,-2.0,-2.0
32223,10766,5.0,5.6939864,3.1839921,-2.0,-2.0
41748,4724,3.0,3.6238787,6.421369,-2.0,-2.0
40332,6352,3.0,3.1715007,5.186568,-2.0,3.177426
17480,5580,2.0,-1.0,-1.0,-2.0,-1.0
11968,6932,5.0,4.6292415,5.698716,4.7107515,5.0
20493,5048,5.0,5.5486856,11.505834,-2.0,5.0
23077,6997,2.0,3.7494843,4.3925014,3.704637,1.4102592
37240,6365,5.0,3.3404498,4.917097,-2.0,5.0
23700,4017,4.0,2.6532698,8.187456,-2.0,-2.0
35004,4813,4.0,3.6201844,4.6558623,-2.0,4.6666665
13296,8987,4.0,-1.0,-1.0,-1.0,-1.0
26960,7054,3.0,4.4368443,7.703344,4.0,4.6957965
20540,8023,5.0,5.520806,6.0441723,-2.0,-2.0
38075,7045,5.0,3.8676429,4.5477204,-2.0,-2.0
38248,10458,4.0,3.878351,4.066564,-2.0,-2.0
36036,3728,5.0,-1.0,-1.0,-1.0,-1.0
2999,10923,3.0,3.3381484,4.129611,3.5946176,4.619818
5133,3088,2.0,3.7506506,5.7625456,1.5,1.160462
3971,4105,3.0,2.9102588,4.2484202,3.8829734,1.8144678
38634,5423,4.0,3.200162,3.50345,3.421135,5.0
43340,3478,5.0,-1.5728343,2.4304726,-2.0,-2.0
28305,7440,4.0,3.8591459,5.0294857,3.191762,5.0
22756,4639,4.0,-1.0,-1.0,-1.0,-1.0
34769,10577,3.0,3.0956955,4.295315,3.020519,3.6526825
12684,8873,5.0,3.7505484,7.0236897,-2.0,-2.0
1113,6423,3.0,3.871903,4.1593027,3.7523699,3.3930786
29171,10928,1.0,3.0991576,4.9464364,3.3439445,5.0
24301,8104,5.0,3.7781236,4.649515,3.478987,4.101833
30250,6337,3.0,4.726173,5.2566195,-2.0,-2.0
8179,10608,5.0,1.0290889,12.99306,-2.0,-2.0
8166,2314,4.0,4.9148564,8.051105,-2.0,-2.0
37092,9090,5.0,-1.8002827,6.107602,-2.0,-2.0
34956,5049,5.0,4.3162518,5.420942,4.2578735,1.0
7416,2147,4.0,3.562316,5.8914266,-2.0,-2.0
41642,9694,4.0,0.75453746,5.4917307,-2.0,-2.0
26777,9401,3.0,-1.0,-1.0,-2.0,-1.0
39849,5226,5.0,3.110753,6.087291,-2.0,2.308565
23098,5717,4.0,1.228342,5.4530487,-2.0,-2.0
10567,9923,4.0,3.7539706,4.47067,2.4717834,3.3917456
34791,7054,5.0,3.6638954,6.1885095,4.2439446,1.0
29711,2560,2.0,3.3580718,3.9528325,3.8058753,4.23026
26371,4900,5.0,4.6240015,7.125838,-2.0,-2.0
3202,7037,5.0,4.9007683,5.310801,-2.0,-2.0
7634,10327,4.0,3.8989456,5.3311,4.1307178,2.3550215
6907,6879,5.0,4.564007,5.647952,4.4717474,4.25407
41261,2513,3.0,2.4535809,4.760888,-2.0,-2.0
26786,6734,4.0,-3.3048034,2.644785,-2.0,-2.0
